productID	title	sku	amount	nick	vipLevel	anony	rateID	rate	content	date	buyAmount	dayAfterConfirm	photoNum	
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:L	88	鬼***盗	0	true	250648701618	1	料子还不错。是吸汗的那种。	2015年09月05日 12:55	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:S	88	d***7	0	true	248223563054	1	质量很好物流很快	2015年08月06日 07:53	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场上衣印号??尺码:XL	78	l***3	0	true	251054113170	1	不错，质量很满意。	2015年09月10日 18:06	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:L	88	高***神	0	true	248982010085	1	很好，值得购买	2015年08月14日 15:59	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:客场上衣印号??尺码:M	78	思***4	0	false	253029653006	1	好	2015年10月05日 16:58	2	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装印号??尺码:M	98	宝***粪	0	true	249616218800	1	东西不错	2015年08月24日 06:49	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:XL	88	臭***尊	0	true	249987019255	1	质量非常好，	2015年08月29日 21:20	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:M	88	茶***子	0	true	251738555426	1	好评	2015年09月20日 02:05	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装印号??尺码:XL	98	茜***金	0	true	252894535938	1	好评！	2015年10月03日 00:47	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:M	88	s***3	0	true	252862372294	1	好评！	2015年10月01日 18:26	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:L	88	w***8	0	true	253998609559	1	好评！	2015年10月15日 19:27	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:XL	88	p***l	0	true	253949426631	1	好评！	2015年10月17日 11:51	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场上衣印号??尺码:XL	78	飞***龙	0	true	253869118229	1	好评！	2015年10月14日 09:25	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:M	88	p***6	0	false	253366657846	1	好评！	2015年10月09日 14:50	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:客场套装不印号??尺码:M	88	一***死	0	true	250539872451	1	好评！	2015年09月03日 15:44	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:XL	88	t***7	0	true	250334500980	1	好评！	2015年09月02日 22:37	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装印号??尺码:L	98	巩***8	0	false	249601278752	1	好评！	2015年08月24日 18:03	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场套装不印号??尺码:L	88	蒯***茵	0	true	248384950707	1	好评！	2015年08月06日 10:04	1	0	0
520092717351	顶级泰版15-16新款AC米兰22卡卡主场球衣 92号沙拉维客场足球队服	颜色分类:主场上衣印号??尺码:L	78	t***r	0	true	247133964045	1	好评！	2015年07月24日 13:08	1	0	0
