productID	title	sku	amount	nick	vipLevel	anony	rateID	rate	content	date	buyAmount	dayAfterConfirm	photoNum	
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	蓝***鹕	0	true	253162835705	1	包装很好没破损, 可惜这批冬枣没有上次的大荔枣的个大, 也不够脆和甜, 放第2天皮就开始皱了, 应该不是沾化冬枣吧? 	2015年10月04日 16:43	5	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	冰***柒	0	true	251323047419	1	甜或不甜 一半一半. 肉质不够松软 上一年在某家店买的那是真的好吃. 我最怕这种肉死死的不松脆可是却很甜的冬枣 希望没泡糖精水.	2015年09月13日 20:11	3	0	1
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	m***潴	0	false	253335581209	1	上次自己买的烂了一半多，因为确实好吃，又买了一份给我老姐，这次很成功，坏了15个，已经很满意了  \n	2015年10月06日 20:58	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	幸***么	0	false	253426133054	1	看运气。上次买了一斤很大很甜很新鲜。接着后买3斤 好小 很不新鲜。。。。还有烂的哟。	2015年10月10日 09:18	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		48	y***0	0	true	252182106959	1	冬枣很好，就是运输过程中有很多受伤而坏掉，不过商家很好，给我把坏的都补了。希望商家包装改进，我会继续购买。	2015年09月24日 08:43	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	我***h	0	false	252726518526	1	上次，这个链接买的是陕西大荔的枣，这次是山东沾化的枣，都不错，也好吃，但上次陕西大荔的枣，从品质和口感都比山东的好。	2015年09月28日 13:38	5	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	j***1	0	false	251223302077	1	冬枣味道很好，4斤有5/6个坏的，还可以接受。很不错，值。5分好评赞一个	2015年09月15日 17:23	4	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	平***a	0	false	253028090161	1	优点便宜、发货快。缺点不是很新鲜，有的早已经有点蔫了，无水分，不是特别甜，少数坏了。个头大小一般。  \n	2015年10月02日 20:48	5	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	水***0	0	false	253501447626	1	大枣收到后立即先尝,感觉还是很甜的,颗粒也比较大比较均匀,物流快,包装好,商家态度很好,很放心.给予好评.	2015年10月09日 18:51	5	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	蔡***0	0	true	250902843631	-1	送来有些坏了拍照片给客服，客服个态度还要我称份量拍照发过去 真是搞笑 我寄在上班的地方哪来称，难不成还让我带烂枣子回去称了发你图片？！！	2015年09月10日 14:29	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	幸***么	0	false	253094935086	1	买错了，以为自己买了3斤包邮的。 结果 花15.9只买了一斤我也是醉了。。老板人好奇怪哦	2015年10月03日 22:28	1	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	我***3	0	true	253390340385	1	东西已经收到，就是一半发红了，还有好多已经烂了，但是好的枣子很甜很翠。习惯给好评吧。	2015年10月08日 14:28	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	n***8	0	true	250497167784	1	非常好吃的枣，又甜又脆，水分足，一个也没坏，挺好的。	2015年09月06日 16:23	4	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	时***饰	0	true	250682698341	1	一如既往的好，已经推荐朋友来抢购啦！芒果一直在这里购买，冬枣很好吃，很甜！	2015年09月05日 17:43	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	天***沙	0	false	250950145857	0	枣子个头大小不匀 小的好多 还有好些青的 还算甜 比我在水果店里买的要硬一点 不够脆	2015年09月10日 19:34	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	季***4	0	false	252595159754	1	好吃。要便宜。也甜。有几个有点烂了。但是不影响。必竟就几元钱。下次还会来、	2015年09月29日 08:38	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	c***6	0	true	250695552449	1	真的好大，蛮脆，蛮甜，也基本没坏的，蛮好	2015年09月05日 14:51	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	浪***9	0	true	250485230782	1	不错哦，个头挺大，又脆又甜。份量也足，三斤只多不少。	2015年09月04日 20:11	3	0	1
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	w***n	0	true	253033152910	1	宝贝包装完好，发货到货快速，冬枣新鲜无烂损，口感脆甜份量足，价廉物美性价比高。	2015年10月03日 17:36	3	0	3
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	张***3	0	false	253070325623	1	货收到了；包装还算完整，倒出来检了一下；还好大概有10几粒坏的，但是真正吃到又甜又脆的很少。	2015年10月06日 22:23	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	z***8	0	false	250041922799	1	不错挺好的，挺甜的，也挺脆的，一个也没坏，挺好的。	2015年08月31日 20:24	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	d***3	0	false	252700926926	1	xin新鲜好吃，个头大。店家服务好。包装很好。满意	2015年10月01日 13:41	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	r***神	0	false	250469004956	1	东西不错，枣很甜很好吃，以后还会买，赞一个，快递很快，卖家服务也很好	2015年09月01日 19:33	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	新***落	0	true	252841290777	1	很用心的店家，包装很用心，收到只是2到3枣子坏掉，很脆甜的味道。	2015年10月01日 16:31	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	彼***0	0	false	253491271694	1	真心不错 价格实惠 包装用心 脆 甜也可以 	2015年10月09日 17:04	4	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		48	c***5	0	true	251722625743	1	个大，很脆，而且很甜，老板包装很用心，吃完一定再来光顾，!	2015年09月19日 14:12	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	w***8	0	true	250235778997	1	枣子很好很甜，虽然在路上待了五天，但到了才烂掉一个，很满意的一次网购，好评！	2015年09月03日 13:08	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	甜***巫	0	false	250241532747	1	好吃的根本挺不下来，同事们抓了几个都说又脆又甜够好吃，也要链接准备买呢。	2015年09月03日 22:56	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	7***m	0	false	252525970662	1	大多都是青色的，不是很甜，但是红色的挺好，包装是极好的，而且卖家也很好。	2015年09月30日 15:25	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	g***2	0	true	253265038258	1	非常好吃，价格便宜，3斤烂了5个，必须5分	2015年10月07日 14:21	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	w***q	0	false	250083348083	1	里面的塑料袋闷坏了蛮多的。。打开都臭了。。洗了3遍才吃了几个。。味道还行。。	2015年08月29日 12:31	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	s***b	0	true	251826722133	1	鲜枣，好吃个大，清脆微甜，满意满分。	2015年09月21日 09:51	3	0	1
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	l***9	0	true	251487097762	1	好吃！甜脆！马上推荐给同事了。	2015年09月14日 07:40	3	0	1
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	h***6	0	false	253051415886	1	好 新鲜 还会在来你家 叫朋友也来你家买	2015年10月04日 20:39	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	c***a	0	false	252757208222	0	质差,没有厂家描写的那么好,大小不一,不甜	2015年10月02日 07:42	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		48	太***6	0	true	251962802862	1	枣很大，也甜，就是不怎么脆，总的来说很好！	2015年09月24日 09:46	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	l***4	0	true	251670116275	1	冬枣非常大，而且很好吃。朋友们吃的都叫好，还会买的。卖家发货也非常速度	2015年09月17日 18:50	4	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	小***0	0	true	251430182909	1	个大很脆很甜。总之不错 	2015年09月14日 09:17	4	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		48	c***2	0	true	251956435644	1	很好，已经第二次购买了，还会惠顾的！	2015年09月20日 11:31	3	0	2
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	c***2	0	true	251766296095	1	很好，已经第二次购买了，还会惠顾的！	2015年09月20日 10:13	3	0	2
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	z***y	0	true	250533619063	1	新鲜，脆，甜，个大。很好。	2015年09月07日 19:36	2	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	k***o	0	false	253385754503	1	很新鲜 很甜 个头较大 脆爽	2015年10月07日 23:59	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	孙***5	0	true	253396894779	0	没有图片那么红，到货的时候很多都瘪了，不怎么新鲜了。估计发货的时候更加青。	2015年10月09日 13:12	3	0	2
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	淘***湖	0	true	252190431783	1	很好吃很甜快递 也很快，就是有烂掉的	2015年09月26日 13:58	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	枫***儿	0	true	253161673780	1	这个甜和不甜各占一半吧，但包装很多	2015年10月03日 19:35	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	a***6	0	false	252985720737	1	收到货后北京市面上也卖到6元一斤，个儿还大一点，更重要的是北京的还甜，应该是真正的冬枣。而该卖家的宝贝个儿小一点，更重要的是有部分枣不怎么甜，应该有些不是冬枣。亏了。我感觉，水果不适合网上买，往往买到的都与描述有差距，都比描述的差，因为看不到，尝不了。大家应该齐心合力不买网上的水果，请问，有谁买到的水果比描述的要好。我们上的当还少吗？买来了，不好吃，放烂了扔掉，还不如市面上买贵一些的。 包装倒是不错。快递也快。	2015年10月06日 00:05	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	马***1	0	true	252971219245	1	拿到就吃了，个头中等，味道还可以，价格也便宜	2015年10月01日 14:06	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	听***光	0	true	252817649086	1	很甜噢，脆脆的还不错～我觉得很满意	2015年10月01日 09:04	2	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	t***1	0	true	250558722473	1	红枣很大个，很甜，太划算了，还想买的，可是限购！	2015年09月06日 21:38	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	芳***9	0	false	249782607524	1	不错，十分甜，包装很好，满分	2015年08月28日 15:17	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	像***寞	0	true	253512871522	1	枣子包装的很好，也算新鲜，但感觉不太甜	2015年10月09日 19:23	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	开***邹	0	false	250704173512	1	很好，非常甜脆，就是烂了 些	2015年09月05日 22:24	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	a***4	0	true	251575309734	1	超值 枣子比市场上的大 包装也很好～	2015年09月16日 13:06	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	j***6	0	true	249647158285	1	冬枣新鲜可味鲜甜，老板守信用。再买3斤	2015年08月27日 19:28	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	1***婷	0	true	253024659971	1	好吃，也很新鲜，家人很喜欢，下次再来买。	2015年10月03日 12:27	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	1***6	0	true	250753988132	1	相当不错啊_收到以后很惊喜，打个内衣广告，vxin：m1083190957	2015年09月06日 18:53	3	0	5
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	风***2	0	false	252697438027	1	很好的宝贝，包装好，价格便宜，甜	2015年09月29日 22:31	5	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	王***0	0	true	250547038669	1	很不错，脆而甜，还会继续光顾	2015年09月06日 02:43	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	王***8	0	true	250234391289	-1	发臭，当时说赖的让我拍图，昨天不回话，无语	2015年08月31日 11:35	1	0	4
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	镜***c	0	false	252985767522	1	第一次购买老乡的宝贝，三天到货，我想宝贝一定有瑕疵，结果一个也没有，如果有十分我都评了，准备第二次拍了！	2015年10月03日 15:35	5	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	y***6	0	true	251476305292	1	不错 很好吃 果子也很新鲜	2015年09月15日 18:25	4	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	桑***n	0	false	250106348299	1	非常好，个头饱满，很甜，脆！再进一单	2015年09月01日 20:08	3	0	1
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	y***2	0	true	252373073512	1	买了三斤，只收到一斤，好在联系后妥善处理了。	2015年09月26日 15:48	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	徐***斌	0	true	249802886295	1	物流太慢啦，这么好的水果还要等这么久都不鲜啦	2015年08月29日 19:06	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	t***吼	0	true	250440787845	1	枣子不错，经济实惠，也比较甜脆，但是水分不多	2015年09月02日 12:36	4	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	j***9	0	false	252950968730	1	保存的很好，没有坏的，很甜很好吃	2015年10月05日 16:16	4	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	轻***y	0	true	253081965195	1	枣是第五天收到，本以为会烂掉，但打开一看，只是烂了七、八个而已，味道很脆甜。	2015年10月03日 08:04	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	z***0	0	false	251422641215	1	很好吃，很新鲜，以  \n后还会光顾的1	2015年09月15日 08:57	4	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	楠***2	0	true	249647811094	1	好吃?水分足，赞一个?	2015年08月27日 19:38	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	h***i	0	false	250100044561	1	真心好吃，推荐给同事，都下单购买了。	2015年09月01日 17:21	4	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	l***n	0	true	252908959460	1	很新鲜好吃，下次多买些！	2015年10月05日 15:51	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	栀***袭	0	false	252623649220	1	不太甜，可能摘的有点早了，不过红确实是红红的	2015年09月29日 08:47	5	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	w***4	0	true	251338538973	1	很不多，很甜，脆	2015年09月14日 14:22	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	r***h	0	false	253062164359	1	 有略微损坏 不过还是不错的 性价比蛮高 	2015年10月04日 15:45	5	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	z***g	0	false	250362364323	1	很好，很甜，满意。	2015年09月04日 20:00	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	悲***月	0	true	251287329198	1	果子很新鲜！包装非常好，必需给赞?	2015年09月13日 15:19	4	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	夏***流	0	true	252738617102	1	挺甜的～就只有几个烂了，整体来说还是比较好～	2015年10月02日 23:08	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		48	w***g	0	true	253212913270	1	脆甜，好久没吃过这么好的早了	2015年10月06日 15:30	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	s***8	0	false	251517584189	1	枣子超级好吃，真是赚到了！！！	2015年09月14日 13:20	4	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	7***m	0	false	253103522045	1	还好吧。青的多嗯，个头还好。	2015年10月06日 20:18	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	l***8	0	false	252687226335	1	脆 甜 包装好 	2015年09月29日 08:37	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	g***n	0	true	251323939973	1	枣子个大，籽粒均匀；  \n口感脆甜，几个破损。	2015年09月13日 12:02	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	天***城	0	false	252729440425	1	有僵的也有坏了 味道有些挺甜的，也有不好吃的	2015年09月29日 10:50	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	l***m	0	false	251241872126	1	冬枣挺甜的，芒果很大，送来时是硬的，还没吃。	2015年09月11日 08:43	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	小***坠	0	true	253094782019	1	是正经冬枣，红的比较甜，就是红的少了一点，估计放两天会多一点	2015年10月05日 08:08	5	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	昨***南	0	false	250022723784	1	大部分都很甜，还是混杂有一些小个不甜的，	2015年08月28日 00:50	4	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	罗***4	0	false	252890472736	1	物超所值，跟超市10元一斤的差不多，非常愉快的一次购物！	2015年10月04日 20:09	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	s***6	0	false	253235889854	1	没有上次的枣子好吃，一般般。	2015年10月08日 08:36	5	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	q***6	0	true	253214104129	1	味道好不错，有几个有点软了	2015年10月07日 14:30	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	p***2	0	true	251194016472	1	 虽有个别是坏的 可是枣子真的很甜 好吃 	2015年09月11日 12:34	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	o***o	0	false	250847878473	1	个大，甜，蛮喜欢	2015年09月06日 17:22	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	哗***8	0	true	249969564562	1	枣子还不错，翠甜，核小！	2015年08月31日 09:05	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	l***y	0	false	251761011262	1	很甜，很新鲜。	2015年09月17日 11:34	3	0	0
521400551845	现货山东沾化特产新鲜冬枣沾化冬枣水果新鲜水果有机鲜枣三斤包邮		5.9	小***子	0	true	253493050730	1	习惯好评。不明白为什么包邮的产品收了我十元的运费。	2015年10月09日 15:50	1	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	无***w	0	false	251109320562	1	好甜好好吃~廣東這麼遠也還能保存的好好!還會回購的??	2015年09月12日 19:38	3	0	1
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		48	风***2	0	true	252371352777	1	东东便宜又好吃,买了多次了	2015年09月28日 11:57	3	0	0
521400551845	现货大荔特产新鲜冬枣胜沾化冬枣水果新鲜 水果有机鲜枣三斤包邮		9.9	今***8	0	true	250009142017	1	还不错很甜	2015年09月01日 08:14	3	0	0
