productID	commentID	content	appendDate	dayNum	photosNum	reply	
520514318543	252193145052	忘记晒图了	2015-09-26 15:25:33	4	1	
520514318543	250184872931	质量真不错。就是厚。物流也快。	2015-09-01 21:14:13	0	1	
520514318543	249579526435	真心很合身~第一次网上买衣服好合身。	2015-08-21 18:19:19	0	1	
520514318543	249647836744	005心心态度很好，有耐心！	2015-08-27 14:39:43	0	1	
520514318543	254360197242	下次还来的	2015-10-20 20:12:18	4	1	
520514318543	248827528533	商品穿起来相当的厚实，绝对是一次合适的网购！下次继续买森马官方旗舰店的衣服！	2015-08-15 00:30:07	0	1	
520514318543	252289079513	洗掉色，还特么变形了。无语O__O…	2015-10-14 17:11:22	19	1	
520514318543	251104860360	一直放着今天才洗，真是，太多浮毛了，深色的毛都粘到袖子上，哎！得想办法弄掉	2015-09-16 22:16:21	3	1	
520514318543	251568336137	衣服就穿了一次，洗了之后就染色了，很难看的，建议不要买白色袖子的，染了之后很难看	2015-10-02 17:57:39	18	3	
520514318543	254221346997	话不多说，直接上图，洗了一水就掉色，白色都染蓝色了	2015-10-20 11:09:02	18	1	
520514318543	249567277571	照片附上	2015-08-23 00:09:14	0	2	
520514318543	249497395884	不错，很好看?	2015-08-21 13:25:33	0	1	
520514318543	249965475913	特别棒！很满意的一次网购	2015-08-29 19:03:59	2	1	
520514318543	251363383174	刚开始觉得还行。但是这才穿了两周袖子莫名其妙掉颜色。。白色袖子直接变蓝色！！这质量，哎！！	2015-10-07 23:37:02	24	1	
520514318543	250024984583	衣服很喜欢，可是褪色，袖子被染\n了，已费	2015-09-28 19:46:35	29	1	亲，您好，很抱歉这次购物没能让您满意，请您谅解哦！深色衣服一般是会褪色的哦，专业上称之为浮色的。建议您冷水单独反面洗涤，放点盐或者醋可以起到去浮色和固色的作用，一两次就可以了呢。
520514318543	249177625550	为毛洗了一下白袖子边蓝袖子了	2015-08-23 13:36:28	2	1	
520514318543	249042239644	售后001的售后服务很好的。。。。	2015-08-19 16:50:01	0	1	
520514318543	251305238584	持续关注	2015-09-15 15:16:36	3	1	
520514318543	253129236489	绝对好评 做活动立刻给我补了差价 服务态度很好 就喜欢这样的售后服务	2015-10-08 09:42:19	2	1	
520514318543	253349578838	衣服10月3号买的，中间换了一次货，010客服在我再三强调之下还是邮错地址了，我一直催告客服010，若绿，把衣服邮到正确地址，她们总是敷衍，14天过去了，我的衣服仍然没有收到，不知衣服在哪了，淘宝已经确认付款了，我钱付了，衣服没有到手，客服若绿后来直接不管，推给别的客服，我想问，你们的职业道德在哪?一再给你们机会，你们不是想着怎么解决，还是想着怎么推脱。森马。真是够够了	2015-10-22 22:52:48	14	1	
520514318543	252918280634	衣服后面穿容易起球，不怎么好	2015-10-17 19:13:50	12	1	
520514318543	250674568435	穿过了，不起球，是正品	2015-09-07 19:13:50	6	1	
520514318543	254573303316	坑坑，别买了，买了300多什么都没送。包装盒都没也就忍了，	2015-10-21 09:13:01	22	1	
520514318543	254556373357	垃圾东西 你们懂得	2015-10-22 19:07:52	7	1	
520514318543	255013904364	客服态度不错	2015-10-24 21:23:40	0	1	
520514318543	253977964886	便宜实惠而且好看，真的不错。还有在买时遇到些问题，谢谢蓝楹的热情解答	2015-10-13 18:38:46	0	1	
520514318543	248683120896	码子偏大！！！！我对象在门店试的175正好，买回来大了！！！	2015-08-12 00:09:10	0	1	
520514318543	251583996845	衣服偏大袖口太厚衣领高了不舒服	2015-10-03 10:44:49	17	1	
520514318543	253910746538	衣服不错，穿着蛮舒服的，物流也很快，好评！	2015-10-13 20:25:37	0	1	
520514318543	252867608227	客服罗琦非常给力。客服罗琦非常给力。客服罗琦非常给力。重要的事情要说三遍	2015-10-03 15:44:41	0	1	
520514318543	250142384176	掉毛太严重了	2015-08-30 15:06:40	1	1	
520514318543	252581017230	客服云锦的服务很好哟。	2015-10-01 18:00:12	0	1	
520514318543	251754365020	衣服很合身，款式也不错，赞！	2015-09-17 08:48:08	0	1	
520514318543	254715808036	收到宝贝好喜欢呢 质量不错	2015-10-21 13:50:33	0	1	
520514318543	252961236332	东西很不错，质量很好，物流也很快，就是袖口有点宽	2015-10-03 10:30:32	0	1	
520514318543	249579571171	衣服很合身。	2015-08-26 16:48:09	0	1	
520514318543	250149220157	满意	2015-08-30 11:56:59	1	1	
520514318543	252377855769	大家千万别上当，微信扫描条码无此产品，我上次卖了件衣服人家有3个保证单，这个里面什么都有，高仿！	2015-09-28 19:31:36	0	1	
520514318543	251193895426	感谢【玉杯】还有【025】在我出现疑问时候的帮助，而且是不厌其烦的，自己都嫌自己麻烦，他们没有，谢谢啦！	2015-09-12 10:38:31	0	1	
520514318543	250464417040	衣服还不错，有点厚，号码买大了。019小熊客服服务态度很好，下次还来光顾。	2015-09-04 11:58:34	0	1	
520514318543	253491429501	衣服很合适，不错。	2015-10-11 19:02:59	0	1	
